Date,Channel,Revenue,Spend,Campaign
2025-09-13,Google,133.4,34.075611,Pmax_NTM_Campaign_01
2025-09-14,Google,40.0,28.819772,Pmax_NTM_Campaign_01
2025-09-15,Google,266.0,26.636964,Pmax_NTM_Campaign_01
2025-09-16,Google,29.2148,24.326925,Pmax_NTM_Campaign_01
2025-09-17,Google,242.573926,30.574918,Pmax_NTM_Campaign_01
2025-09-18,Google,351.79196349999995,26.931086,Pmax_NTM_Campaign_01
2025-09-19,Google,90.0,30.47428,Pmax_NTM_Campaign_01
2025-09-20,Google,225.50322,32.57,Pmax_NTM_Campaign_01
2025-09-21,Google,51.89513,27.570607,Pmax_NTM_Campaign_01
2025-09-22,Google,111.0,31.079367,Pmax_NTM_Campaign_01
2025-09-23,Google,60.0,17.342765,Pmax_NTM_Campaign_01
2025-09-24,Google,312.03822,35.017589,Pmax_NTM_Campaign_01
2025-09-25,Google,258.0,25.101932,Pmax_NTM_Campaign_01
2025-09-26,Google,103.0,28.42203,Pmax_NTM_Campaign_01
2025-09-27,Google,416.0,27.180313,Pmax_NTM_Campaign_01
2025-09-28,Google,282.6474625,27.99888,Pmax_NTM_Campaign_01
2025-09-29,Google,101.100892,25.981863,Pmax_NTM_Campaign_01
2025-09-30,Google,0.0,21.76,Pmax_NTM_Campaign_01
2025-10-01,Google,155.0,29.96,Pmax_NTM_Campaign_01
2025-10-02,Google,50.899108,29.920186,Pmax_NTM_Campaign_01
2025-10-03,Google,213.0,25.144584,Pmax_NTM_Campaign_01
2025-10-04,Google,30.0,31.767632,Pmax_NTM_Campaign_01
2025-10-05,Google,199.0,33.229847,Pmax_NTM_Campaign_01
2025-10-06,Google,0.0,26.72352,Pmax_NTM_Campaign_01
2025-10-07,Google,49.4,24.0,Pmax_NTM_Campaign_01
2025-10-08,Google,1450.0,25.787423,Pmax_NTM_Campaign_01
2025-10-09,Google,80.361871,23.970015,Pmax_NTM_Campaign_01
2025-10-10,Google,53.987038,24.08446,Pmax_NTM_Campaign_01
2025-10-11,Google,159.737748,39.392844,Pmax_NTM_Campaign_01
2025-10-12,Google,92.0,25.305525,Pmax_NTM_Campaign_01
2025-10-13,Google,232.9664,30.015805,Pmax_NTM_Campaign_01
2025-10-14,Google,30.0,26.491343,Pmax_NTM_Campaign_01
2025-10-15,Google,0.0,8.18961,Pmax_NTM_Campaign_01
2025-10-16,Google,0.0,26.570999,Pmax_NTM_Campaign_01
2025-10-17,Google,20.0,23.455389,Pmax_NTM_Campaign_01
2025-10-18,Google,55.0,13.862669,Pmax_NTM_Campaign_01
2025-10-19,Google,0.0,18.683147,Pmax_NTM_Campaign_01
2025-10-20,Google,0.0,13.908738,Pmax_NTM_Campaign_01
2025-10-21,Google,20.826725,33.150496,Pmax_NTM_Campaign_01
2025-10-22,Google,87.5,16.258202,Pmax_NTM_Campaign_01
2025-10-23,Google,67.5,23.267372,Pmax_NTM_Campaign_01
2025-10-24,Google,0.0,16.152781,Pmax_NTM_Campaign_01
2025-10-25,Google,0.0,15.861077,Pmax_NTM_Campaign_01
2025-10-26,Google,0.0,29.375837,Pmax_NTM_Campaign_01
2025-10-27,Google,73.8,25.843757,Pmax_NTM_Campaign_01
2025-10-28,Google,0.0,49.451063,Pmax_NTM_Campaign_01
2025-10-29,Google,32.167425,53.985446,Pmax_NTM_Campaign_01
2025-10-30,Google,720.0,44.108357,Pmax_NTM_Campaign_01
2025-10-31,Google,40.5,37.907796,Pmax_NTM_Campaign_01
2025-11-01,Google,111.31609825,32.235179,Pmax_NTM_Campaign_01
2025-11-02,Google,5.66325252,32.207269,Pmax_NTM_Campaign_01
2025-11-03,Google,0.0,48.24768,Pmax_NTM_Campaign_01
2025-11-04,Google,0.0,25.923845,Pmax_NTM_Campaign_01
2025-11-05,Google,0.0,31.781585,Pmax_NTM_Campaign_01
2025-11-06,Google,0.0,8.669599,Pmax_NTM_Campaign_01
2025-11-07,Google,0.0,7.518042,Pmax_NTM_Campaign_01
2025-11-08,Google,0.55309227,9.212423,Pmax_NTM_Campaign_01
2025-11-09,Google,0.0,3.936218,Pmax_NTM_Campaign_01
2025-11-10,Google,0.0,4.617258,Pmax_NTM_Campaign_01
2025-11-11,Google,0.0,3.381225,Pmax_NTM_Campaign_01
2025-11-12,Google,0.0,1.846463,Pmax_NTM_Campaign_01
2025-11-13,Google,0.0,2.962177,Pmax_NTM_Campaign_01
2025-11-14,Google,0.0,2.27483,Pmax_NTM_Campaign_01
2025-11-15,Google,0.0,2.9,Pmax_NTM_Campaign_01
2025-11-16,Google,131.72711501,90.173146,Pmax_NTM_Campaign_01
2025-11-17,Google,340.8128504,391.526808,Pmax_NTM_Campaign_01
2025-11-18,Google,185.71292316,502.122738,Pmax_NTM_Campaign_01
2025-11-19,Google,763.65801804,449.219243,Pmax_NTM_Campaign_01
2025-11-20,Google,86.17211935,288.443886,Pmax_NTM_Campaign_01
2025-11-21,Google,544.4100000000001,141.626129,Pmax_NTM_Campaign_01
2025-11-22,Google,0.0,454.199574,Pmax_NTM_Campaign_01
2025-11-23,Google,259.8,500.0,Pmax_NTM_Campaign_01
2025-11-24,Google,296.54751381999995,241.751668,Pmax_NTM_Campaign_01
2025-11-25,Google,737.21150458,518.921562,Pmax_NTM_Campaign_01
2025-11-26,Google,1640.41,300.7871,Pmax_NTM_Campaign_01
2025-11-27,Google,1661.02751923,398.273136,Pmax_NTM_Campaign_01
2025-11-28,Google,1559.02864474,395.826617,Pmax_NTM_Campaign_01
2025-11-29,Google,519.72255584,187.516672,Pmax_NTM_Campaign_01
2025-11-30,Google,672.18,201.693702,Pmax_NTM_Campaign_01
2025-12-01,Google,1250.47312395,304.829344,Pmax_NTM_Campaign_01
2025-12-02,Google,1801.84817434,316.634878,Pmax_NTM_Campaign_01
2025-12-03,Google,6327.46596044,315.472945,Pmax_NTM_Campaign_01
2025-12-04,Google,1576.3558953099998,268.37194,Pmax_NTM_Campaign_01
2025-12-05,Google,479.64553551,208.473894,Pmax_NTM_Campaign_01
2025-12-06,Google,2832.36681041,446.627659,Pmax_NTM_Campaign_01
2025-12-07,Google,845.95071664,335.205973,Pmax_NTM_Campaign_01
2025-12-08,Google,974.75779327,280.613852,Pmax_NTM_Campaign_01
2025-12-09,Google,3786.90308748,407.168356,Pmax_NTM_Campaign_01
2025-12-10,Google,1811.32006165,263.058607,Pmax_NTM_Campaign_01
2025-12-11,Google,733.67142556,337.317426,Pmax_NTM_Campaign_01
2025-12-12,Google,210.20552059,323.792263,Pmax_NTM_Campaign_01
2025-12-13,Google,967.74480307,316.108136,Pmax_NTM_Campaign_01
2025-12-14,Google,1600.3192722,354.816906,Pmax_NTM_Campaign_01
2025-12-15,Google,1373.0402387,276.883021,Pmax_NTM_Campaign_01
2025-12-16,Google,672.9512500000001,313.147989,Pmax_NTM_Campaign_01
2025-12-17,Google,1045.07,296.65724,Pmax_NTM_Campaign_01
2025-12-18,Google,1252.019725,324.759903,Pmax_NTM_Campaign_01
2025-12-19,Google,350.79,339.669306,Pmax_NTM_Campaign_01
2025-12-20,Google,376.25502165,347.126547,Pmax_NTM_Campaign_01
2025-12-21,Google,523.52653457,307.988755,Pmax_NTM_Campaign_01
2025-12-22,Google,35.1,35.827846,Pmax_NTM_Campaign_01
2025-12-23,Google,0.0,31.48356,Pmax_NTM_Campaign_01
2025-12-24,Google,84.4397616,34.463415,Pmax_NTM_Campaign_01
2025-12-25,Google,16.80376875,30.466086,Pmax_NTM_Campaign_01
2025-12-26,Google,70.26,45.25659,Pmax_NTM_Campaign_01
2025-12-27,Google,75.22136,30.217903,Pmax_NTM_Campaign_01
2025-12-28,Google,0.0,33.362644,Pmax_NTM_Campaign_01
2025-12-29,Google,112.28000000000002,14.172406,Pmax_NTM_Campaign_01
2025-12-30,Google,36.99,17.033381,Pmax_NTM_Campaign_01
2025-12-31,Google,275.13,9.313255,Pmax_NTM_Campaign_01
2026-01-01,Google,176.0566278,14.715153,Pmax_NTM_Campaign_01
2026-01-02,Google,151.12390455999997,16.546551,Pmax_NTM_Campaign_01
2026-01-03,Google,63.12562414999999,12.370291,Pmax_NTM_Campaign_01
2026-01-04,Google,190.827575,14.565568,Pmax_NTM_Campaign_01
2026-01-05,Google,0.0,3.399483,Pmax_NTM_Campaign_01
2026-01-06,Google,229.78,29.913921,Pmax_NTM_Campaign_01
2026-01-07,Google,0.0,18.358249,Pmax_NTM_Campaign_01
2026-01-08,Google,104.061634,15.995949,Pmax_NTM_Campaign_01
2026-01-09,Google,30.952,1.842964,Pmax_NTM_Campaign_01
2026-01-10,Google,0.0,28.102475,Pmax_NTM_Campaign_01
2026-01-11,Google,0.0,0.18,Pmax_NTM_Campaign_01
2026-01-12,Google,0.0,25.451705,Pmax_NTM_Campaign_01
2026-01-13,Google,0.0,4.14,Pmax_NTM_Campaign_01
2026-01-14,Google,0.0,17.689799,Pmax_NTM_Campaign_01
2026-01-15,Google,291.31283984,20.950052,Pmax_NTM_Campaign_01
2026-01-16,Google,96.2354481,18.932199,Pmax_NTM_Campaign_01
2026-01-17,Google,0.0,17.051227,Pmax_NTM_Campaign_01
2026-01-18,Google,70.36,13.282121,Pmax_NTM_Campaign_01
2026-01-19,Google,0.0,12.84,Pmax_NTM_Campaign_01
2026-01-20,Google,0.0,1.62722,Pmax_NTM_Campaign_01
2026-01-21,Google,39.61,10.084991,Pmax_NTM_Campaign_01
2026-01-22,Google,115.15,10.670399,Pmax_NTM_Campaign_01
2026-01-23,Google,2.7073618,2.19813,Pmax_NTM_Campaign_01
2026-02-03,Google,30.09,7.923651,Pmax_NTM_Campaign_01
2026-02-04,Google,0.0,5.94,Pmax_NTM_Campaign_01
2026-02-05,Google,278.3075,14.369359,Pmax_NTM_Campaign_01
2026-02-06,Google,901.0,13.1,Pmax_NTM_Campaign_01
2026-02-07,Google,55.51060307,3.52,Pmax_NTM_Campaign_01
2026-02-08,Google,0.0,16.80046,Pmax_NTM_Campaign_01
2026-02-09,Google,115.82,12.17,Pmax_NTM_Campaign_01
2026-02-10,Google,0.0,60.040638,Pmax_NTM_Campaign_01
2026-02-11,Google,263.31,39.55,Pmax_NTM_Campaign_01
2026-02-12,Google,40.99,53.328264,Pmax_NTM_Campaign_01
2026-02-13,Google,40.99,35.464727,Pmax_NTM_Campaign_01
2026-02-14,Google,624.63,69.92,Pmax_NTM_Campaign_01
2026-02-15,Google,188.21626319,60.054337,Pmax_NTM_Campaign_01
2026-02-16,Google,141.83726510000002,36.283917,Pmax_NTM_Campaign_01
2026-02-17,Google,446.56,47.435583,Pmax_NTM_Campaign_01
2026-02-18,Google,0.20912485,53.342685,Pmax_NTM_Campaign_01
2026-02-19,Google,177.4,61.617424,Pmax_NTM_Campaign_01
2026-02-20,Google,160.90527773,89.863111,Pmax_NTM_Campaign_01
2026-02-21,Google,46.45526704,90.224259,Pmax_NTM_Campaign_01
2026-02-22,Google,0.0,82.394438,Pmax_NTM_Campaign_01
2026-02-23,Google,55.51,62.737929,Pmax_NTM_Campaign_01
2026-02-24,Google,0.0,68.636821,Pmax_NTM_Campaign_01
2026-02-25,Google,146.56818309,70.428952,Pmax_NTM_Campaign_01
2026-02-26,Google,0.4099,158.673454,Pmax_NTM_Campaign_01
2026-02-27,Google,1.2297,218.998206,Pmax_NTM_Campaign_01
2026-02-28,Google,198.96441832,189.217246,Pmax_NTM_Campaign_01
2026-03-01,Google,308.89829315,194.793483,Pmax_NTM_Campaign_01
2026-03-02,Google,400.73803576,193.261354,Pmax_NTM_Campaign_01
2026-03-03,Google,102.4001,168.994856,Pmax_NTM_Campaign_01
2026-03-04,Google,0.0,151.656748,Pmax_NTM_Campaign_01
2026-03-05,Google,669.16796818,284.359411,Pmax_NTM_Campaign_01
2026-03-06,Google,30.7268208,100.469588,Pmax_NTM_Campaign_01
2026-03-07,Google,45.75551392,103.50522,Pmax_NTM_Campaign_01
2026-03-08,Google,186.97450715,112.394488,Pmax_NTM_Campaign_01
2026-03-09,Google,82.068,102.468063,Pmax_NTM_Campaign_01
2026-03-10,Google,540.5,92.030489,Pmax_NTM_Campaign_01
2026-03-11,Google,79.9,108.166341,Pmax_NTM_Campaign_01
2026-03-12,Google,84.96,92.289705,Pmax_NTM_Campaign_01
2026-03-13,Google,576.85854756,98.616751,Pmax_NTM_Campaign_01
2026-03-14,Google,629.108,115.930388,Pmax_NTM_Campaign_01
2026-03-15,Google,513.76936304,98.027076,Pmax_NTM_Campaign_01
2026-03-16,Google,1251.52366406,118.256859,Pmax_NTM_Campaign_01
2026-03-17,Google,300.0,91.034161,Pmax_NTM_Campaign_01
2026-03-18,Google,2274.4500260000004,97.373646,Pmax_NTM_Campaign_01
2026-03-19,Google,912.23538336,108.409682,Pmax_NTM_Campaign_01
2026-03-20,Google,348.61,107.327367,Pmax_NTM_Campaign_01
2026-03-21,Google,0.0,69.392596,Pmax_NTM_Campaign_01
2026-03-22,Google,1324.21351168,99.954381,Pmax_NTM_Campaign_01
2026-03-23,Google,149.376875,75.45345,Pmax_NTM_Campaign_01
2026-03-24,Google,120.385625,74.345137,Pmax_NTM_Campaign_01
2026-03-25,Google,0.0,75.233778,Pmax_NTM_Campaign_01
2026-03-26,Google,697.990424,80.218009,Pmax_NTM_Campaign_01
2026-03-27,Google,628.04,77.659692,Pmax_NTM_Campaign_01
2026-03-28,Google,370.65,69.896868,Pmax_NTM_Campaign_01
2026-03-29,Google,117.79,67.044701,Pmax_NTM_Campaign_01
2026-03-30,Google,15.0,72.54179,Pmax_NTM_Campaign_01
2026-03-31,Google,875.7417825,73.124598,Pmax_NTM_Campaign_01
2026-04-01,Google,356.97,40.675975,Pmax_NTM_Campaign_01
2026-04-02,Google,0.0,50.706356,Pmax_NTM_Campaign_01
2026-04-03,Google,30.0,52.752073,Pmax_NTM_Campaign_01
2026-04-04,Google,34.666632,56.848998,Pmax_NTM_Campaign_01
2026-04-05,Google,219.0,51.897001,Pmax_NTM_Campaign_01
2026-04-06,Google,27.0,50.176306,Pmax_NTM_Campaign_01
2026-04-07,Google,33.0,45.260238,Pmax_NTM_Campaign_01
2026-04-08,Google,1.16425606,60.71858,Pmax_NTM_Campaign_01
2026-04-09,Google,850.0,62.770022,Pmax_NTM_Campaign_01
2026-04-10,Google,0.0,49.469217,Pmax_NTM_Campaign_01
2026-04-11,Google,1230.31,48.613449,Pmax_NTM_Campaign_01
2026-04-12,Google,81.98,45.772716,Pmax_NTM_Campaign_01
2026-04-13,Google,26.0,42.888967,Pmax_NTM_Campaign_01
2026-04-14,Google,36.99,62.697354,Pmax_NTM_Campaign_01
2026-04-15,Google,0.0,52.086993,Pmax_NTM_Campaign_01
2026-04-16,Google,166.0,51.120506,Pmax_NTM_Campaign_01
2026-04-17,Google,105.79589258,57.381598,Pmax_NTM_Campaign_01
2026-04-18,Google,121.323342,36.168561,Pmax_NTM_Campaign_01
2026-04-19,Google,0.0,56.222193,Pmax_NTM_Campaign_01
2026-04-20,Google,123.98,50.164534,Pmax_NTM_Campaign_01
2026-04-21,Google,820.574188,41.683742,Pmax_NTM_Campaign_01
2026-04-22,Google,348.09000000000003,54.042805,Pmax_NTM_Campaign_01
2026-04-23,Google,9.99999,49.532849,Pmax_NTM_Campaign_01
2026-04-24,Google,624.0,48.584038,Pmax_NTM_Campaign_01
2026-04-25,Google,0.0,52.624206,Pmax_NTM_Campaign_01
2026-04-26,Google,39.21,51.779245,Pmax_NTM_Campaign_01
2026-04-27,Google,37.0,42.839765,Pmax_NTM_Campaign_01
2026-04-28,Google,0.0,20.007519,Pmax_NTM_Campaign_01
2026-04-29,Google,0.0,19.564124,Pmax_NTM_Campaign_01
2026-04-30,Google,1426.8,20.467826,Pmax_NTM_Campaign_01
2026-05-01,Google,193.79,19.716298,Pmax_NTM_Campaign_01
2026-05-02,Google,833.75,19.977001,Pmax_NTM_Campaign_01
2026-05-03,Google,40.0,19.125678,Pmax_NTM_Campaign_01
2026-05-04,Google,0.0,8.064839,Pmax_NTM_Campaign_01
2026-05-05,Google,0.0,32.098676,Pmax_NTM_Campaign_01
2026-05-06,Google,163.994741,20.79,Pmax_NTM_Campaign_01
2026-05-07,Google,92.0102436,97.795536,Pmax_NTM_Campaign_01
2026-05-08,Google,536.4835,108.369983,Pmax_NTM_Campaign_01
2026-05-09,Google,73.86,105.466017,Pmax_NTM_Campaign_01
2026-05-10,Google,553.33,111.591209,Pmax_NTM_Campaign_01
2026-05-11,Google,271.23,100.230533,Pmax_NTM_Campaign_01
2026-05-12,Google,207.59,92.925817,Pmax_NTM_Campaign_01
2026-05-13,Google,27.0,100.112291,Pmax_NTM_Campaign_01
2026-05-14,Google,931.94,107.330918,Pmax_NTM_Campaign_01
2026-05-15,Google,457.0,113.516219,Pmax_NTM_Campaign_01
2026-05-16,Google,0.0,96.841602,Pmax_NTM_Campaign_01
2026-05-17,Google,382.17,103.838255,Pmax_NTM_Campaign_01
2026-05-18,Google,753.1318495,101.869883,Pmax_NTM_Campaign_01
2026-05-19,Google,264.755,93.613893,Pmax_NTM_Campaign_01
2026-05-20,Google,59.18669626,97.329646,Pmax_NTM_Campaign_01
2026-05-21,Google,445.4752590000001,71.01368,Pmax_NTM_Campaign_01
2026-05-22,Google,239.0,67.843297,Pmax_NTM_Campaign_01
2026-05-23,Google,911.96,80.113379,Pmax_NTM_Campaign_01
2026-05-24,Google,29.17330416,67.879343,Pmax_NTM_Campaign_01
2026-05-25,Google,306.75586549,74.096676,Pmax_NTM_Campaign_01
2026-05-26,Google,18.348675,15.328822,Pmax_NTM_Campaign_01
2026-05-27,Google,36.37,15.309832,Pmax_NTM_Campaign_01
2026-05-28,Google,220.0,8.65,Pmax_NTM_Campaign_01
2026-05-29,Google,0.0,19.058327,Pmax_NTM_Campaign_01
2026-05-30,Google,0.0,18.02,Pmax_NTM_Campaign_01
2026-05-31,Google,235.35,12.05,Pmax_NTM_Campaign_01
2026-06-01,Google,0.0,14.946592,Pmax_NTM_Campaign_01
2026-06-02,Google,0.0,3.671664,Pmax_NTM_Campaign_01
2026-06-03,Google,0.0,27.261007,Pmax_NTM_Campaign_01
2026-06-04,Google,0.0,2.94632,Pmax_NTM_Campaign_01
2024-10-14,Google,1023.607539,100.361767,Pmax_NTM_Campaign_05
2024-10-15,Google,153.656899,102.829496,Pmax_NTM_Campaign_05
2024-10-16,Google,794.1689514999999,166.751636,Pmax_NTM_Campaign_05
2024-10-17,Google,1046.300826,177.666195,Pmax_NTM_Campaign_05
2024-10-18,Google,2072.343302,247.762951,Pmax_NTM_Campaign_05
2024-10-19,Google,945.04136,221.0984,Pmax_NTM_Campaign_05
2024-10-20,Google,1258.280812,331.980592,Pmax_NTM_Campaign_05
2024-10-21,Google,1050.998081,360.942258,Pmax_NTM_Campaign_05
2024-10-22,Google,887.062083,235.838885,Pmax_NTM_Campaign_05
2024-10-23,Google,2702.150886,204.673961,Pmax_NTM_Campaign_05
2024-10-24,Google,589.2932040000001,198.390977,Pmax_NTM_Campaign_05
2024-10-25,Google,642.515484,147.756339,Pmax_NTM_Campaign_05
2024-10-26,Google,868.7511338,163.218309,Pmax_NTM_Campaign_05
2024-10-27,Google,457.1937630000001,150.62044,Pmax_NTM_Campaign_05
2024-10-28,Google,43.61759,127.696959,Pmax_NTM_Campaign_05
2024-10-29,Google,907.362547,146.208143,Pmax_NTM_Campaign_05
2024-10-30,Google,766.156215,146.74815,Pmax_NTM_Campaign_05
2024-10-31,Google,1005.79873,120.189576,Pmax_NTM_Campaign_05
2024-11-01,Google,445.61537,98.744948,Pmax_NTM_Campaign_05
2024-11-02,Google,539.1556230000001,155.048303,Pmax_NTM_Campaign_05
2024-11-03,Google,866.8318830000001,229.687409,Pmax_NTM_Campaign_05
2024-11-04,Google,660.0501810000001,162.157448,Pmax_NTM_Campaign_05
2024-11-05,Google,327.19548,150.596728,Pmax_NTM_Campaign_05
2024-11-06,Google,701.0251860000001,141.18636,Pmax_NTM_Campaign_05
2024-11-07,Google,1016.369605,158.870125,Pmax_NTM_Campaign_05
2024-11-08,Google,681.655217,200.535266,Pmax_NTM_Campaign_05
2024-11-09,Google,701.861814,210.093344,Pmax_NTM_Campaign_05
2024-11-10,Google,1314.700063,245.889991,Pmax_NTM_Campaign_05
2024-11-11,Google,265.494168,192.543356,Pmax_NTM_Campaign_05
2024-11-12,Google,1684.3683580000002,300.044349,Pmax_NTM_Campaign_05
2024-11-13,Google,2433.4924295,339.314764,Pmax_NTM_Campaign_05
2024-11-14,Google,1659.359274,379.855743,Pmax_NTM_Campaign_05
2024-11-15,Google,5080.1361884,569.01356,Pmax_NTM_Campaign_05
2024-11-16,Google,6299.293441,1440.051689,Pmax_NTM_Campaign_05
2024-11-17,Google,10953.5038685,1929.944863,Pmax_NTM_Campaign_05
2024-11-18,Google,8470.0600295,2060.761322,Pmax_NTM_Campaign_05
2024-11-19,Google,10761.58211525,2295.300864,Pmax_NTM_Campaign_05
2024-11-20,Google,12568.0939247,2829.034551,Pmax_NTM_Campaign_05
2024-11-21,Google,8841.40867025,2296.648156,Pmax_NTM_Campaign_05
2024-11-22,Google,13901.3853082,3468.575803,Pmax_NTM_Campaign_05
2024-11-23,Google,15220.595899499998,3680.293026,Pmax_NTM_Campaign_05
2024-11-24,Google,17144.77687075,4081.460735,Pmax_NTM_Campaign_05
2024-11-25,Google,17220.9759744,4917.476107,Pmax_NTM_Campaign_05
2024-11-26,Google,17189.85010225,4474.916907,Pmax_NTM_Campaign_05
2024-11-27,Google,10846.027617,3184.832839,Pmax_NTM_Campaign_05
2024-11-28,Google,15994.64533045,7488.03072,Pmax_NTM_Campaign_05
2024-11-29,Google,20187.85581025,7010.828209,Pmax_NTM_Campaign_05
2024-11-30,Google,4567.8464735,530.122334,Pmax_NTM_Campaign_05
2024-12-01,Google,9575.90509425,2934.850258,Pmax_NTM_Campaign_05
2024-12-02,Google,17920.9517649,7288.488619,Pmax_NTM_Campaign_05
2024-12-03,Google,6082.554936,2548.795151,Pmax_NTM_Campaign_05
2024-12-04,Google,5544.489017,1864.255404,Pmax_NTM_Campaign_05
2024-12-05,Google,5699.556149999999,976.334277,Pmax_NTM_Campaign_05
2024-12-06,Google,5765.845214,501.539793,Pmax_NTM_Campaign_05
2024-12-07,Google,5391.344206,537.348335,Pmax_NTM_Campaign_05
2024-12-08,Google,6337.9021528,511.124834,Pmax_NTM_Campaign_05
2024-12-09,Google,2277.6797068,92.306357,Pmax_NTM_Campaign_05
2024-12-10,Google,2098.9070295,254.617628,Pmax_NTM_Campaign_05
2024-12-11,Google,2544.363984,714.059543,Pmax_NTM_Campaign_05
2024-12-12,Google,6299.459504,1322.918955,Pmax_NTM_Campaign_05
2024-12-13,Google,5197.4375704,865.769881,Pmax_NTM_Campaign_05
2024-12-14,Google,1972.612514,980.680161,Pmax_NTM_Campaign_05
2024-12-15,Google,3907.0355368,953.458621,Pmax_NTM_Campaign_05
2024-12-16,Google,1678.3308425,201.011928,Pmax_NTM_Campaign_05
2024-12-17,Google,1220.494327,207.575222,Pmax_NTM_Campaign_05
2024-12-18,Google,2076.688805,85.989486,Pmax_NTM_Campaign_05
2024-12-19,Google,1600.670406,48.487029,Pmax_NTM_Campaign_05
2024-12-20,Google,4646.193688,150.056851,Pmax_NTM_Campaign_05
2024-12-21,Google,6221.197102800001,150.975515,Pmax_NTM_Campaign_05
2024-12-22,Google,2918.174668,154.15064,Pmax_NTM_Campaign_05
2024-12-23,Google,2098.068501,90.023086,Pmax_NTM_Campaign_05
2024-12-24,Google,1694.893201,103.123333,Pmax_NTM_Campaign_05
2024-12-25,Google,1352.123397,106.996424,Pmax_NTM_Campaign_05
2024-12-26,Google,2114.8771622000004,112.090344,Pmax_NTM_Campaign_05
2024-12-27,Google,1883.146891,66.89,Pmax_NTM_Campaign_05
2024-12-28,Google,1543.677469,106.48718,Pmax_NTM_Campaign_05
2024-12-29,Google,1239.974554,123.03,Pmax_NTM_Campaign_05
2024-12-30,Google,909.408123,50.68,Pmax_NTM_Campaign_05
2024-12-31,Google,748.642703,34.72,Pmax_NTM_Campaign_05
2025-01-01,Google,670.057961,113.937199,Pmax_NTM_Campaign_05
2025-01-02,Google,626.745872,199.882097,Pmax_NTM_Campaign_05
2025-01-03,Google,393.909614,101.67484,Pmax_NTM_Campaign_05
2025-01-04,Google,208.791223,113.015909,Pmax_NTM_Campaign_05
2025-01-05,Google,1777.2686629999998,90.196346,Pmax_NTM_Campaign_05
2025-01-06,Google,384.0,108.657263,Pmax_NTM_Campaign_05
2025-01-07,Google,2178.89966431,153.213748,Pmax_NTM_Campaign_05
2025-01-08,Google,3694.8051158,389.488655,Pmax_NTM_Campaign_05
2025-01-09,Google,2844.486741,378.762294,Pmax_NTM_Campaign_05
2025-01-10,Google,1249.517582,401.920512,Pmax_NTM_Campaign_05
2025-01-11,Google,1757.691903,400.82396,Pmax_NTM_Campaign_05
2025-01-12,Google,1244.167355,408.273607,Pmax_NTM_Campaign_05
2025-01-13,Google,1229.09445,376.047911,Pmax_NTM_Campaign_05
2025-01-14,Google,663.104491,233.212851,Pmax_NTM_Campaign_05
2025-01-15,Google,332.1,22.312341,Pmax_NTM_Campaign_05
2025-01-16,Google,30.0,39.368017,Pmax_NTM_Campaign_05
2025-01-17,Google,114.84952,22.226601,Pmax_NTM_Campaign_05
2025-01-18,Google,55.324380000000005,40.445561,Pmax_NTM_Campaign_05
2025-01-19,Google,0.0,25.812157,Pmax_NTM_Campaign_05
2025-01-20,Google,0.0,21.711976,Pmax_NTM_Campaign_05
2025-01-21,Google,0.0,17.74969,Pmax_NTM_Campaign_05
2025-01-22,Google,50.564,22.615004,Pmax_NTM_Campaign_05
2025-01-23,Google,372.067909,20.760081,Pmax_NTM_Campaign_05
2025-01-24,Google,117.333216,14.18,Pmax_NTM_Campaign_05
2025-01-25,Google,290.778585,1.11,Pmax_NTM_Campaign_05
2025-01-26,Google,434.33577,1.1,Pmax_NTM_Campaign_05
2025-01-27,Google,494.23888,1.0,Pmax_NTM_Campaign_05
2025-01-28,Google,0.0,0.2,Pmax_NTM_Campaign_05
2025-01-29,Google,151.071834,1.0,Pmax_NTM_Campaign_05
2025-01-30,Google,0.0,1.06,Pmax_NTM_Campaign_05
2025-01-31,Google,0.0,1.53,Pmax_NTM_Campaign_05
2025-02-01,Google,899.78977776,29.348979,Pmax_NTM_Campaign_05
2025-02-02,Google,433.381275,139.776271,Pmax_NTM_Campaign_05
2025-02-03,Google,877.22184,151.319279,Pmax_NTM_Campaign_05
2025-02-04,Google,654.2275000000001,105.475912,Pmax_NTM_Campaign_05
2025-02-05,Google,1085.885394,51.407091,Pmax_NTM_Campaign_05
2025-02-06,Google,1663.124884,51.587528,Pmax_NTM_Campaign_05
2025-02-07,Google,606.674976,49.331279,Pmax_NTM_Campaign_05
2025-02-08,Google,589.0,53.108064,Pmax_NTM_Campaign_05
2025-02-09,Google,434.97476,48.518888,Pmax_NTM_Campaign_05
2025-02-10,Google,0.0,4.228844,Pmax_NTM_Campaign_05
2025-03-10,Google,263.3549,20.149672,Pmax_NTM_Campaign_05
2025-03-11,Google,361.4692,21.282968,Pmax_NTM_Campaign_05
2025-03-12,Google,501.37152,18.451516,Pmax_NTM_Campaign_05
2025-03-13,Google,768.897731,27.491481,Pmax_NTM_Campaign_05
2025-03-14,Google,157.812,30.14152,Pmax_NTM_Campaign_05
2025-03-15,Google,1617.435002,29.548037,Pmax_NTM_Campaign_05
2025-03-16,Google,1202.208983,30.422648,Pmax_NTM_Campaign_05
2025-03-17,Google,924.195968,24.497051,Pmax_NTM_Campaign_05
2025-03-18,Google,940.245025,28.951996,Pmax_NTM_Campaign_05
2025-03-19,Google,433.98596,31.955176,Pmax_NTM_Campaign_05
2025-03-20,Google,385.621281,25.062975,Pmax_NTM_Campaign_05
